Filepath,Pitchpath,Emotion
../dataset/crema-d/AudioWAV/1035_MTI_FEA_XX.wav,augmented_pitch\1035_MTI_FEA_XX_pitch.wav,Fear
../dataset/mlend/MLEndSND_Public/33395.wav,augmented_pitch\33395_pitch.wav,Bored
../dataset/mlend/MLEndSND_Public/22646.wav,augmented_pitch\22646_pitch.wav,Neutral
../dataset/esd/0020/Angry/0020_000690.wav,augmented_pitch\0020_000690_pitch.wav,Anger
../dataset/mlend/MLEndSND_Public/37621.wav,augmented_pitch\37621_pitch.wav,Question
../dataset/esd/0017/Angry/0017_000631.wav,augmented_pitch\0017_000631_pitch.wav,Anger
../dataset/meld/train/dia870_utt5.mp4,augmented_pitch\dia870_utt5_pitch.wav,Neutral
../dataset/esd/0016/Neutral/0016_000070.wav,augmented_pitch\0016_000070_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/40735.wav,augmented_pitch\40735_pitch.wav,Question
../dataset/meld/train/dia312_utt7.mp4,augmented_pitch\dia312_utt7_pitch.wav,Surprise
../dataset/meld/train/dia1016_utt7.mp4,augmented_pitch\dia1016_utt7_pitch.wav,Happy
../dataset/esd/0017/Surprise/0017_001710.wav,augmented_pitch\0017_001710_pitch.wav,Surprise
../dataset/mlend/MLEndSND_Public/21364.wav,augmented_pitch\21364_pitch.wav,Bored
../dataset/mlend/MLEndSND_Public/11937.wav,augmented_pitch\11937_pitch.wav,Question
../dataset/esd/0011/Angry/0011_000378.wav,augmented_pitch\0011_000378_pitch.wav,Anger
../dataset/mlend/MLEndSND_Public/07739.wav,augmented_pitch\07739_pitch.wav,Neutral
../dataset/jl-corpus/Raw JL corpus (unchecked and unannotated)/JL(wav+txt)/male1_angry_5b_2.wav,augmented_pitch\male1_angry_5b_2_pitch.wav,Anger
../dataset/crema-d/AudioWAV/1028_ITS_NEU_XX.wav,augmented_pitch\1028_ITS_NEU_XX_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/30897.wav,augmented_pitch\30897_pitch.wav,Neutral
../dataset/esd/0012/Surprise/0012_001541.wav,augmented_pitch\0012_001541_pitch.wav,Surprise
../dataset/meld/train/dia195_utt17.mp4,augmented_pitch\dia195_utt17_pitch.wav,Neutral
../dataset/esd/0012/Surprise/0012_001620.wav,augmented_pitch\0012_001620_pitch.wav,Surprise
../dataset/jl-corpus/Raw JL corpus (unchecked and unannotated)/JL(wav+txt)/male2_neutral_10b_2.wav,augmented_pitch\male2_neutral_10b_2_pitch.wav,Neutral
../dataset/esd/0015/Happy/0015_000767.wav,augmented_pitch\0015_000767_pitch.wav,Happy
../dataset/mlend/MLEndSND_Public/10450.wav,augmented_pitch\10450_pitch.wav,Neutral
../dataset/meld/train/dia486_utt4.mp4,augmented_pitch\dia486_utt4_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/19218.wav,augmented_pitch\19218_pitch.wav,Neutral
../dataset/meld/train/dia312_utt16.mp4,augmented_pitch\dia312_utt16_pitch.wav,Neutral
../dataset/meld/train/dia165_utt10.mp4,augmented_pitch\dia165_utt10_pitch.wav,Neutral
../dataset/crema-d/AudioWAV/1018_TSI_DIS_XX.wav,augmented_pitch\1018_TSI_DIS_XX_pitch.wav,Disgust
../dataset/esd/0011/Sad/0011_001149.wav,augmented_pitch\0011_001149_pitch.wav,Sad
../dataset/meld/train/dia916_utt4.mp4,augmented_pitch\dia916_utt4_pitch.wav,Neutral
../dataset/crema-d/AudioWAV/1055_IEO_DIS_MD.wav,augmented_pitch\1055_IEO_DIS_MD_pitch.wav,Disgust
../dataset/mlend/MLEndSND_Public/25073.wav,augmented_pitch\25073_pitch.wav,Question
../dataset/esd/0018/Happy/0018_000716.wav,augmented_pitch\0018_000716_pitch.wav,Happy
../dataset/meld/train/dia252_utt6.mp4,augmented_pitch\dia252_utt6_pitch.wav,Neutral
../dataset/esd/0012/Sad/0012_001391.wav,augmented_pitch\0012_001391_pitch.wav,Sad
../dataset/meld/train/dia383_utt7.mp4,augmented_pitch\dia383_utt7_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/25636.wav,augmented_pitch\25636_pitch.wav,Bored
../dataset/mlend/MLEndSND_Public/03313.wav,augmented_pitch\03313_pitch.wav,Question
../dataset/mlend/MLEndSND_Public/22476.wav,augmented_pitch\22476_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/32454.wav,augmented_pitch\32454_pitch.wav,Question
../dataset/mlend/MLEndSND_Public/19692.wav,augmented_pitch\19692_pitch.wav,Bored
../dataset/mlend/MLEndSND_Public/44081.wav,augmented_pitch\44081_pitch.wav,Bored
../dataset/esd/0018/Surprise/0018_001744.wav,augmented_pitch\0018_001744_pitch.wav,Surprise
../dataset/esd/0014/Happy/0014_000898.wav,augmented_pitch\0014_000898_pitch.wav,Happy
../dataset/esd/0014/Surprise/0014_001408.wav,augmented_pitch\0014_001408_pitch.wav,Surprise
../dataset/ravdess/Actor_06/03-01-03-02-02-02-06.wav,augmented_pitch\03-01-03-02-02-02-06_pitch.wav,Happy
../dataset/mlend/MLEndSND_Public/41249.wav,augmented_pitch\41249_pitch.wav,Bored
../dataset/mlend/MLEndSND_Public/07904.wav,augmented_pitch\07904_pitch.wav,Happy
../dataset/mlend/MLEndSND_Public/25490.wav,augmented_pitch\25490_pitch.wav,Happy
../dataset/esd/0014/Surprise/0014_001411.wav,augmented_pitch\0014_001411_pitch.wav,Surprise
../dataset/mlend/MLEndSND_Public/12369.wav,augmented_pitch\12369_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/23810.wav,augmented_pitch\23810_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/02697.wav,augmented_pitch\02697_pitch.wav,Happy
../dataset/mlend/MLEndSND_Public/03334.wav,augmented_pitch\03334_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/07245.wav,augmented_pitch\07245_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/03656.wav,augmented_pitch\03656_pitch.wav,Bored
../dataset/tess/OAF_angry/OAF_soap_angry.wav,augmented_pitch\OAF_soap_angry_pitch.wav,Anger
../dataset/esd/0019/Sad/0019_001359.wav,augmented_pitch\0019_001359_pitch.wav,Sad
../dataset/mlend/MLEndSND_Public/25974.wav,augmented_pitch\25974_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/39784.wav,augmented_pitch\39784_pitch.wav,Question
../dataset/meld/train/dia908_utt16.mp4,augmented_pitch\dia908_utt16_pitch.wav,Surprise
../dataset/mlend/MLEndSND_Public/17671.wav,augmented_pitch\17671_pitch.wav,Neutral
../dataset/crema-d/AudioWAV/1014_IWL_ANG_XX.wav,augmented_pitch\1014_IWL_ANG_XX_pitch.wav,Anger
../dataset/mlend/MLEndSND_Public/12416.wav,augmented_pitch\12416_pitch.wav,Bored
../dataset/mlend/MLEndSND_Public/22575.wav,augmented_pitch\22575_pitch.wav,Neutral
../dataset/esd/0019/Sad/0019_001123.wav,augmented_pitch\0019_001123_pitch.wav,Sad
../dataset/mlend/MLEndSND_Public/10668.wav,augmented_pitch\10668_pitch.wav,Happy
../dataset/esd/0012/Neutral/0012_000182.wav,augmented_pitch\0012_000182_pitch.wav,Neutral
../dataset/esd/0018/Surprise/0018_001736.wav,augmented_pitch\0018_001736_pitch.wav,Surprise
../dataset/mlend/MLEndSND_Public/27975.wav,augmented_pitch\27975_pitch.wav,Neutral
../dataset/esd/0019/Neutral/0019_000283.wav,augmented_pitch\0019_000283_pitch.wav,Neutral
../dataset/crema-d/AudioWAV/1022_ITH_FEA_XX.wav,augmented_pitch\1022_ITH_FEA_XX_pitch.wav,Fear
../dataset/mlend/MLEndSND_Public/38364.wav,augmented_pitch\38364_pitch.wav,Happy
../dataset/esd/0014/Sad/0014_001218.wav,augmented_pitch\0014_001218_pitch.wav,Sad
../dataset/mlend/MLEndSND_Public/24496.wav,augmented_pitch\24496_pitch.wav,Question
../dataset/mlend/MLEndSND_Public/35007.wav,augmented_pitch\35007_pitch.wav,Question
../dataset/tess/OAF_happy/OAF_wash_happy.wav,augmented_pitch\OAF_wash_happy_pitch.wav,Happy
../dataset/crema-d/AudioWAV/1060_IWW_NEU_XX.wav,augmented_pitch\1060_IWW_NEU_XX_pitch.wav,Neutral
../dataset/esd/0017/Angry/0017_000559.wav,augmented_pitch\0017_000559_pitch.wav,Anger
../dataset/mlend/MLEndSND_Public/11385.wav,augmented_pitch\11385_pitch.wav,Neutral
../dataset/jl-corpus/Raw JL corpus (unchecked and unannotated)/JL(wav+txt)/female2_sad_14a_1.wav,augmented_pitch\female2_sad_14a_1_pitch.wav,Sad
../dataset/esd/0018/Happy/0018_001027.wav,augmented_pitch\0018_001027_pitch.wav,Happy
../dataset/mlend/MLEndSND_Public/40337.wav,augmented_pitch\40337_pitch.wav,Bored
../dataset/esd/0017/Happy/0017_000863.wav,augmented_pitch\0017_000863_pitch.wav,Happy
../dataset/esd/0018/Surprise/0018_001471.wav,augmented_pitch\0018_001471_pitch.wav,Surprise
../dataset/esd/0012/Happy/0012_000979.wav,augmented_pitch\0012_000979_pitch.wav,Happy
../dataset/esd/0011/Happy/0011_001023.wav,augmented_pitch\0011_001023_pitch.wav,Happy
../dataset/mlend/MLEndSND_Public/17725.wav,augmented_pitch\17725_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/27816.wav,augmented_pitch\27816_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/23870.wav,augmented_pitch\23870_pitch.wav,Happy
../dataset/mlend/MLEndSND_Public/19867.wav,augmented_pitch\19867_pitch.wav,Happy
../dataset/mlend/MLEndSND_Public/07116.wav,augmented_pitch\07116_pitch.wav,Bored
../dataset/mlend/MLEndSND_Public/38817.wav,augmented_pitch\38817_pitch.wav,Bored
../dataset/mlend/MLEndSND_Public/30436.wav,augmented_pitch\30436_pitch.wav,Happy
../dataset/jl-corpus/Raw JL corpus (unchecked and unannotated)/JL(wav+txt)/male2_sad_1b_1.wav,augmented_pitch\male2_sad_1b_1_pitch.wav,Sad
../dataset/esd/0015/Neutral/0015_000301.wav,augmented_pitch\0015_000301_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/15257.wav,augmented_pitch\15257_pitch.wav,Question
../dataset/mlend/MLEndSND_Public/01260.wav,augmented_pitch\01260_pitch.wav,Neutral
../dataset/ravdess/Actor_06/03-01-01-01-02-01-06.wav,augmented_pitch\03-01-01-01-02-01-06_pitch.wav,Neutral
../dataset/crema-d/AudioWAV/1062_TSI_NEU_XX.wav,augmented_pitch\1062_TSI_NEU_XX_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/32861.wav,augmented_pitch\32861_pitch.wav,Bored
../dataset/meld/train/dia255_utt10.mp4,augmented_pitch\dia255_utt10_pitch.wav,Anger
../dataset/mlend/MLEndSND_Public/10532.wav,augmented_pitch\10532_pitch.wav,Happy
../dataset/crema-d/AudioWAV/1089_IEO_FEA_LO.wav,augmented_pitch\1089_IEO_FEA_LO_pitch.wav,Fear
../dataset/esd/0020/Sad/0020_001269.wav,augmented_pitch\0020_001269_pitch.wav,Sad
../dataset/mlend/MLEndSND_Public/12942.wav,augmented_pitch\12942_pitch.wav,Question
../dataset/mlend/MLEndSND_Public/06968.wav,augmented_pitch\06968_pitch.wav,Question
../dataset/mlend/MLEndSND_Public/28411.wav,augmented_pitch\28411_pitch.wav,Bored
../dataset/mlend/MLEndSND_Public/37106.wav,augmented_pitch\37106_pitch.wav,Bored
../dataset/crema-d/AudioWAV/1091_DFA_DIS_XX.wav,augmented_pitch\1091_DFA_DIS_XX_pitch.wav,Disgust
../dataset/crema-d/AudioWAV/1042_IWL_FEA_XX.wav,augmented_pitch\1042_IWL_FEA_XX_pitch.wav,Fear
../dataset/meld/train/dia429_utt9.mp4,augmented_pitch\dia429_utt9_pitch.wav,Surprise
../dataset/mlend/MLEndSND_Public/01745.wav,augmented_pitch\01745_pitch.wav,Question
../dataset/mlend/MLEndSND_Public/08556.wav,augmented_pitch\08556_pitch.wav,Question
../dataset/mlend/MLEndSND_Public/44992.wav,augmented_pitch\44992_pitch.wav,Happy
../dataset/mlend/MLEndSND_Public/28334.wav,augmented_pitch\28334_pitch.wav,Bored
../dataset/mlend/MLEndSND_Public/41533.wav,augmented_pitch\41533_pitch.wav,Happy
../dataset/tess/OAF_angry/OAF_rose_angry.wav,augmented_pitch\OAF_rose_angry_pitch.wav,Anger
../dataset/esd/0012/Neutral/0012_000086.wav,augmented_pitch\0012_000086_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/44664.wav,augmented_pitch\44664_pitch.wav,Bored
../dataset/crema-d/AudioWAV/1051_IEO_SAD_MD.wav,augmented_pitch\1051_IEO_SAD_MD_pitch.wav,Sad
../dataset/meld/train/dia421_utt3.mp4,augmented_pitch\dia421_utt3_pitch.wav,Fear
../dataset/mlend/MLEndSND_Public/15260.wav,augmented_pitch\15260_pitch.wav,Question
../dataset/mlend/MLEndSND_Public/11217.wav,augmented_pitch\11217_pitch.wav,Question
../dataset/esd/0020/Angry/0020_000372.wav,augmented_pitch\0020_000372_pitch.wav,Anger
../dataset/mlend/MLEndSND_Public/08034.wav,augmented_pitch\08034_pitch.wav,Question
../dataset/mlend/MLEndSND_Public/39089.wav,augmented_pitch\39089_pitch.wav,Happy
../dataset/mlend/MLEndSND_Public/15605.wav,augmented_pitch\15605_pitch.wav,Question
../dataset/crema-d/AudioWAV/1049_IOM_DIS_XX.wav,augmented_pitch\1049_IOM_DIS_XX_pitch.wav,Disgust
../dataset/mlend/MLEndSND_Public/09586.wav,augmented_pitch\09586_pitch.wav,Neutral
../dataset/esd/0019/Neutral/0019_000259.wav,augmented_pitch\0019_000259_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/06309.wav,augmented_pitch\06309_pitch.wav,Question
../dataset/mlend/MLEndSND_Public/26205.wav,augmented_pitch\26205_pitch.wav,Question
../dataset/esd/0013/Surprise/0013_001541.wav,augmented_pitch\0013_001541_pitch.wav,Surprise
../dataset/esd/0011/Happy/0011_000804.wav,augmented_pitch\0011_000804_pitch.wav,Happy
../dataset/mlend/MLEndSND_Public/39152.wav,augmented_pitch\39152_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/10203.wav,augmented_pitch\10203_pitch.wav,Bored
../dataset/crema-d/AudioWAV/1032_IEO_ANG_MD.wav,augmented_pitch\1032_IEO_ANG_MD_pitch.wav,Anger
../dataset/meld/train/dia851_utt14.mp4,augmented_pitch\dia851_utt14_pitch.wav,Neutral
../dataset/crema-d/AudioWAV/1058_DFA_HAP_XX.wav,augmented_pitch\1058_DFA_HAP_XX_pitch.wav,Happy
../dataset/mlend/MLEndSND_Public/22094.wav,augmented_pitch\22094_pitch.wav,Bored
../dataset/crema-d/AudioWAV/1059_MTI_ANG_XX.wav,augmented_pitch\1059_MTI_ANG_XX_pitch.wav,Anger
../dataset/meld/train/dia260_utt2.mp4,augmented_pitch\dia260_utt2_pitch.wav,Surprise
../dataset/mlend/MLEndSND_Public/31715.wav,augmented_pitch\31715_pitch.wav,Bored
../dataset/mlend/MLEndSND_Public/36992.wav,augmented_pitch\36992_pitch.wav,Bored
../dataset/esd/0013/Surprise/0013_001634.wav,augmented_pitch\0013_001634_pitch.wav,Surprise
../dataset/mlend/MLEndSND_Public/28465.wav,augmented_pitch\28465_pitch.wav,Question
../dataset/savee/DC_n26.wav,augmented_pitch\DC_n26_pitch.wav,Neutral
../dataset/crema-d/AudioWAV/1064_IWL_DIS_XX.wav,augmented_pitch\1064_IWL_DIS_XX_pitch.wav,Disgust
../dataset/esd/0018/Surprise/0018_001643.wav,augmented_pitch\0018_001643_pitch.wav,Surprise
../dataset/crema-d/AudioWAV/1088_IEO_SAD_LO.wav,augmented_pitch\1088_IEO_SAD_LO_pitch.wav,Sad
../dataset/mlend/MLEndSND_Public/00432.wav,augmented_pitch\00432_pitch.wav,Happy
../dataset/mlend/MLEndSND_Public/27408.wav,augmented_pitch\27408_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/05264.wav,augmented_pitch\05264_pitch.wav,Bored
../dataset/jl-corpus/Raw JL corpus (unchecked and unannotated)/JL(wav+txt)/male1_sad_6b_1.wav,augmented_pitch\male1_sad_6b_1_pitch.wav,Sad
../dataset/mlend/MLEndSND_Public/25865.wav,augmented_pitch\25865_pitch.wav,Bored
../dataset/meld/train/dia372_utt12.mp4,augmented_pitch\dia372_utt12_pitch.wav,Neutral
../dataset/crema-d/AudioWAV/1006_DFA_ANG_XX.wav,augmented_pitch\1006_DFA_ANG_XX_pitch.wav,Anger
../dataset/mlend/MLEndSND_Public/45867.wav,augmented_pitch\45867_pitch.wav,Question
../dataset/esd/0011/Angry/0011_000673.wav,augmented_pitch\0011_000673_pitch.wav,Anger
../dataset/mlend/MLEndSND_Public/19297.wav,augmented_pitch\19297_pitch.wav,Bored
../dataset/mlend/MLEndSND_Public/28212.wav,augmented_pitch\28212_pitch.wav,Question
../dataset/mlend/MLEndSND_Public/01677.wav,augmented_pitch\01677_pitch.wav,Question
../dataset/esd/0015/Surprise/0015_001680.wav,augmented_pitch\0015_001680_pitch.wav,Surprise
../dataset/esd/0011/Sad/0011_001168.wav,augmented_pitch\0011_001168_pitch.wav,Sad
../dataset/mlend/MLEndSND_Public/12034.wav,augmented_pitch\12034_pitch.wav,Bored
../dataset/esd/0019/Neutral/0019_000341.wav,augmented_pitch\0019_000341_pitch.wav,Neutral
../dataset/esd/0012/Sad/0012_001201.wav,augmented_pitch\0012_001201_pitch.wav,Sad
../dataset/mlend/MLEndSND_Public/40364.wav,augmented_pitch\40364_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/00571.wav,augmented_pitch\00571_pitch.wav,Question
../dataset/meld/train/dia481_utt10.mp4,augmented_pitch\dia481_utt10_pitch.wav,Neutral
../dataset/esd/0017/Surprise/0017_001665.wav,augmented_pitch\0017_001665_pitch.wav,Surprise
../dataset/mlend/MLEndSND_Public/30923.wav,augmented_pitch\30923_pitch.wav,Happy
../dataset/tess/YAF_pleasant_surprised/YAF_void_ps.wav,augmented_pitch\YAF_void_ps_pitch.wav,Surprise
../dataset/crema-d/AudioWAV/1004_IEO_FEA_LO.wav,augmented_pitch\1004_IEO_FEA_LO_pitch.wav,Fear
../dataset/mlend/MLEndSND_Public/14663.wav,augmented_pitch\14663_pitch.wav,Happy
../dataset/esd/0013/Happy/0013_000793.wav,augmented_pitch\0013_000793_pitch.wav,Happy
../dataset/mlend/MLEndSND_Public/44486.wav,augmented_pitch\44486_pitch.wav,Bored
../dataset/esd/0014/Surprise/0014_001466.wav,augmented_pitch\0014_001466_pitch.wav,Surprise
../dataset/esd/0014/Angry/0014_000447.wav,augmented_pitch\0014_000447_pitch.wav,Anger
../dataset/mlend/MLEndSND_Public/13247.wav,augmented_pitch\13247_pitch.wav,Question
../dataset/esd/0013/Angry/0013_000601.wav,augmented_pitch\0013_000601_pitch.wav,Anger
../dataset/mlend/MLEndSND_Public/30985.wav,augmented_pitch\30985_pitch.wav,Happy
../dataset/mlend/MLEndSND_Public/00191.wav,augmented_pitch\00191_pitch.wav,Bored
../dataset/mlend/MLEndSND_Public/32434.wav,augmented_pitch\32434_pitch.wav,Bored
../dataset/mlend/MLEndSND_Public/18787.wav,augmented_pitch\18787_pitch.wav,Neutral
../dataset/esd/0016/Neutral/0016_000244.wav,augmented_pitch\0016_000244_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/32563.wav,augmented_pitch\32563_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/07928.wav,augmented_pitch\07928_pitch.wav,Bored
../dataset/mlend/MLEndSND_Public/13059.wav,augmented_pitch\13059_pitch.wav,Question
../dataset/esd/0011/Neutral/0011_000102.wav,augmented_pitch\0011_000102_pitch.wav,Neutral
../dataset/meld/train/dia950_utt17.mp4,augmented_pitch\dia950_utt17_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/09219.wav,augmented_pitch\09219_pitch.wav,Question
../dataset/esd/0019/Surprise/0019_001526.wav,augmented_pitch\0019_001526_pitch.wav,Surprise
../dataset/mlend/MLEndSND_Public/16699.wav,augmented_pitch\16699_pitch.wav,Bored
../dataset/tess/OAF_angry/OAF_room_angry.wav,augmented_pitch\OAF_room_angry_pitch.wav,Anger
../dataset/mlend/MLEndSND_Public/00944.wav,augmented_pitch\00944_pitch.wav,Question
../dataset/esd/0015/Surprise/0015_001484.wav,augmented_pitch\0015_001484_pitch.wav,Surprise
../dataset/meld/train/dia183_utt5.mp4,augmented_pitch\dia183_utt5_pitch.wav,Happy
../dataset/tess/OAF_angry/OAF_have_angry.wav,augmented_pitch\OAF_have_angry_pitch.wav,Anger
../dataset/tess/OAF_Fear/OAF_raise_fear.wav,augmented_pitch\OAF_raise_fear_pitch.wav,Fear
../dataset/esd/0016/Sad/0016_001073.wav,augmented_pitch\0016_001073_pitch.wav,Sad
../dataset/esd/0014/Surprise/0014_001652.wav,augmented_pitch\0014_001652_pitch.wav,Surprise
../dataset/mlend/MLEndSND_Public/36558.wav,augmented_pitch\36558_pitch.wav,Question
../dataset/esd/0013/Sad/0013_001337.wav,augmented_pitch\0013_001337_pitch.wav,Sad
../dataset/crema-d/AudioWAV/1091_MTI_DIS_XX.wav,augmented_pitch\1091_MTI_DIS_XX_pitch.wav,Disgust
../dataset/esd/0014/Angry/0014_000600.wav,augmented_pitch\0014_000600_pitch.wav,Anger
../dataset/crema-d/AudioWAV/1031_WSI_FEA_XX.wav,augmented_pitch\1031_WSI_FEA_XX_pitch.wav,Fear
../dataset/mlend/MLEndSND_Public/06525.wav,augmented_pitch\06525_pitch.wav,Question
../dataset/meld/train/dia184_utt1.mp4,augmented_pitch\dia184_utt1_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/06992.wav,augmented_pitch\06992_pitch.wav,Bored
../dataset/crema-d/AudioWAV/1009_IOM_DIS_XX.wav,augmented_pitch\1009_IOM_DIS_XX_pitch.wav,Disgust
../dataset/tess/YAF_disgust/YAF_knock_disgust.wav,augmented_pitch\YAF_knock_disgust_pitch.wav,Disgust
../dataset/esd/0016/Surprise/0016_001451.wav,augmented_pitch\0016_001451_pitch.wav,Surprise
../dataset/mlend/MLEndSND_Public/15911.wav,augmented_pitch\15911_pitch.wav,Happy
../dataset/mlend/MLEndSND_Public/44734.wav,augmented_pitch\44734_pitch.wav,Bored
../dataset/mlend/MLEndSND_Public/13741.wav,augmented_pitch\13741_pitch.wav,Neutral
../dataset/crema-d/AudioWAV/1033_ITS_HAP_XX.wav,augmented_pitch\1033_ITS_HAP_XX_pitch.wav,Happy
../dataset/crema-d/AudioWAV/1030_IWW_FEA_XX.wav,augmented_pitch\1030_IWW_FEA_XX_pitch.wav,Fear
../dataset/esd/0015/Angry/0015_000448.wav,augmented_pitch\0015_000448_pitch.wav,Anger
../dataset/mlend/MLEndSND_Public/17459.wav,augmented_pitch\17459_pitch.wav,Bored
../dataset/esd/0019/Surprise/0019_001680.wav,augmented_pitch\0019_001680_pitch.wav,Surprise
../dataset/esd/0016/Surprise/0016_001727.wav,augmented_pitch\0016_001727_pitch.wav,Surprise
../dataset/esd/0019/Angry/0019_000416.wav,augmented_pitch\0019_000416_pitch.wav,Anger
../dataset/esd/0019/Sad/0019_001377.wav,augmented_pitch\0019_001377_pitch.wav,Sad
../dataset/ravdess/Actor_19/03-01-06-01-02-02-19.wav,augmented_pitch\03-01-06-01-02-02-19_pitch.wav,Fear
../dataset/meld/train/dia207_utt15.mp4,augmented_pitch\dia207_utt15_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/40285.wav,augmented_pitch\40285_pitch.wav,Happy
../dataset/crema-d/AudioWAV/1060_DFA_HAP_XX.wav,augmented_pitch\1060_DFA_HAP_XX_pitch.wav,Happy
../dataset/esd/0014/Neutral/0014_000218.wav,augmented_pitch\0014_000218_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/14074.wav,augmented_pitch\14074_pitch.wav,Bored
../dataset/mlend/MLEndSND_Public/03075.wav,augmented_pitch\03075_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/18603.wav,augmented_pitch\18603_pitch.wav,Happy
../dataset/mlend/MLEndSND_Public/14263.wav,augmented_pitch\14263_pitch.wav,Question
../dataset/crema-d/AudioWAV/1054_IEO_FEA_MD.wav,augmented_pitch\1054_IEO_FEA_MD_pitch.wav,Fear
../dataset/mlend/MLEndSND_Public/04865.wav,augmented_pitch\04865_pitch.wav,Bored
../dataset/mlend/MLEndSND_Public/27572.wav,augmented_pitch\27572_pitch.wav,Question
../dataset/esd/0012/Sad/0012_001203.wav,augmented_pitch\0012_001203_pitch.wav,Sad
../dataset/esd/0013/Sad/0013_001157.wav,augmented_pitch\0013_001157_pitch.wav,Sad
../dataset/meld/train/dia17_utt8.mp4,augmented_pitch\dia17_utt8_pitch.wav,Happy
../dataset/esd/0013/Neutral/0013_000112.wav,augmented_pitch\0013_000112_pitch.wav,Neutral
../dataset/tess/YAF_disgust/YAF_note_disgust.wav,augmented_pitch\YAF_note_disgust_pitch.wav,Disgust
../dataset/mlend/MLEndSND_Public/09904.wav,augmented_pitch\09904_pitch.wav,Bored
../dataset/mlend/MLEndSND_Public/30304.wav,augmented_pitch\30304_pitch.wav,Neutral
