Filepath,Timepath,Emotion
../dataset/meld/train/dia24_utt7.mp4,augmented_time\dia24_utt7_time.wav,Happy
../dataset/esd/0015/Neutral/0015_000012.wav,augmented_time\0015_000012_time.wav,Neutral
../dataset/crema-d/AudioWAV/1067_IWW_SAD_XX.wav,augmented_time\1067_IWW_SAD_XX_time.wav,Sad
../dataset/esd/0017/Neutral/0017_000025.wav,augmented_time\0017_000025_time.wav,Neutral
../dataset/tess/YAF_neutral/YAF_back_neutral.wav,augmented_time\YAF_back_neutral_time.wav,Neutral
../dataset/esd/0015/Neutral/0015_000011.wav,augmented_time\0015_000011_time.wav,Neutral
../dataset/tess/OAF_Fear/OAF_keg_fear.wav,augmented_time\OAF_keg_fear_time.wav,Fear
../dataset/meld/train/dia179_utt11.mp4,augmented_time\dia179_utt11_time.wav,Neutral
../dataset/crema-d/AudioWAV/1027_DFA_ANG_XX.wav,augmented_time\1027_DFA_ANG_XX_time.wav,Anger
../dataset/crema-d/AudioWAV/1043_IWW_ANG_XX.wav,augmented_time\1043_IWW_ANG_XX_time.wav,Anger
../dataset/mlend/MLEndSND_Public/05836.wav,augmented_time\05836_time.wav,Bored
../dataset/mlend/MLEndSND_Public/30796.wav,augmented_time\30796_time.wav,Bored
../dataset/esd/0013/Angry/0013_000430.wav,augmented_time\0013_000430_time.wav,Anger
../dataset/esd/0017/Sad/0017_001241.wav,augmented_time\0017_001241_time.wav,Sad
../dataset/crema-d/AudioWAV/1007_TAI_DIS_XX.wav,augmented_time\1007_TAI_DIS_XX_time.wav,Disgust
../dataset/esd/0017/Surprise/0017_001429.wav,augmented_time\0017_001429_time.wav,Surprise
../dataset/mlend/MLEndSND_Public/24379.wav,augmented_time\24379_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/12918.wav,augmented_time\12918_time.wav,Question
../dataset/tess/OAF_Pleasant_surprise/OAF_walk_ps.wav,augmented_time\OAF_walk_ps_time.wav,Surprise
../dataset/crema-d/AudioWAV/1031_IWL_NEU_XX.wav,augmented_time\1031_IWL_NEU_XX_time.wav,Neutral
../dataset/crema-d/AudioWAV/1050_ITH_ANG_XX.wav,augmented_time\1050_ITH_ANG_XX_time.wav,Anger
../dataset/meld/train/dia594_utt10.mp4,augmented_time\dia594_utt10_time.wav,Happy
../dataset/crema-d/AudioWAV/1071_TIE_DIS_XX.wav,augmented_time\1071_TIE_DIS_XX_time.wav,Disgust
../dataset/mlend/MLEndSND_Public/17680.wav,augmented_time\17680_time.wav,Happy
../dataset/mlend/MLEndSND_Public/27689.wav,augmented_time\27689_time.wav,Happy
../dataset/mlend/MLEndSND_Public/16748.wav,augmented_time\16748_time.wav,Bored
../dataset/mlend/MLEndSND_Public/45339.wav,augmented_time\45339_time.wav,Bored
../dataset/mlend/MLEndSND_Public/11502.wav,augmented_time\11502_time.wav,Question
../dataset/mlend/MLEndSND_Public/31300.wav,augmented_time\31300_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/30333.wav,augmented_time\30333_time.wav,Question
../dataset/crema-d/AudioWAV/1022_ITS_FEA_XX.wav,augmented_time\1022_ITS_FEA_XX_time.wav,Fear
../dataset/meld/train/dia145_utt18.mp4,augmented_time\dia145_utt18_time.wav,Surprise
../dataset/mlend/MLEndSND_Public/05104.wav,augmented_time\05104_time.wav,Neutral
../dataset/meld/train/dia314_utt2.mp4,augmented_time\dia314_utt2_time.wav,Happy
../dataset/mlend/MLEndSND_Public/10329.wav,augmented_time\10329_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/44649.wav,augmented_time\44649_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/05162.wav,augmented_time\05162_time.wav,Happy
../dataset/mlend/MLEndSND_Public/14461.wav,augmented_time\14461_time.wav,Question
../dataset/esd/0018/Surprise/0018_001706.wav,augmented_time\0018_001706_time.wav,Surprise
../dataset/tess/OAF_happy/OAF_lot_happy.wav,augmented_time\OAF_lot_happy_time.wav,Happy
../dataset/crema-d/AudioWAV/1015_DFA_HAP_XX.wav,augmented_time\1015_DFA_HAP_XX_time.wav,Happy
../dataset/esd/0015/Neutral/0015_000182.wav,augmented_time\0015_000182_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/34750.wav,augmented_time\34750_time.wav,Happy
../dataset/mlend/MLEndSND_Public/41949.wav,augmented_time\41949_time.wav,Happy
../dataset/esd/0015/Surprise/0015_001451.wav,augmented_time\0015_001451_time.wav,Surprise
../dataset/esd/0017/Sad/0017_001105.wav,augmented_time\0017_001105_time.wav,Sad
../dataset/mlend/MLEndSND_Public/38300.wav,augmented_time\38300_time.wav,Question
../dataset/mlend/MLEndSND_Public/28436.wav,augmented_time\28436_time.wav,Neutral
../dataset/jl-corpus/Raw JL corpus (unchecked and unannotated)/JL(wav+txt)/female2_sad_7b_2.wav,augmented_time\female2_sad_7b_2_time.wav,Sad
../dataset/mlend/MLEndSND_Public/27172.wav,augmented_time\27172_time.wav,Question
../dataset/esd/0011/Surprise/0011_001459.wav,augmented_time\0011_001459_time.wav,Surprise
../dataset/mlend/MLEndSND_Public/40738.wav,augmented_time\40738_time.wav,Neutral
../dataset/crema-d/AudioWAV/1013_IEO_ANG_LO.wav,augmented_time\1013_IEO_ANG_LO_time.wav,Anger
../dataset/mlend/MLEndSND_Public/05110.wav,augmented_time\05110_time.wav,Question
../dataset/mlend/MLEndSND_Public/23328.wav,augmented_time\23328_time.wav,Question
../dataset/meld/train/dia512_utt6.mp4,augmented_time\dia512_utt6_time.wav,Neutral
../dataset/esd/0015/Sad/0015_001057.wav,augmented_time\0015_001057_time.wav,Sad
../dataset/mlend/MLEndSND_Public/25047.wav,augmented_time\25047_time.wav,Question
../dataset/mlend/MLEndSND_Public/15999.wav,augmented_time\15999_time.wav,Question
../dataset/crema-d/AudioWAV/1043_DFA_SAD_XX.wav,augmented_time\1043_DFA_SAD_XX_time.wav,Sad
../dataset/mlend/MLEndSND_Public/41770.wav,augmented_time\41770_time.wav,Bored
../dataset/mlend/MLEndSND_Public/00470.wav,augmented_time\00470_time.wav,Bored
../dataset/mlend/MLEndSND_Public/27764.wav,augmented_time\27764_time.wav,Question
../dataset/mlend/MLEndSND_Public/39829.wav,augmented_time\39829_time.wav,Question
../dataset/crema-d/AudioWAV/1085_IWW_SAD_XX.wav,augmented_time\1085_IWW_SAD_XX_time.wav,Sad
../dataset/mlend/MLEndSND_Public/34544.wav,augmented_time\34544_time.wav,Bored
../dataset/mlend/MLEndSND_Public/20073.wav,augmented_time\20073_time.wav,Neutral
../dataset/meld/train/dia199_utt0.mp4,augmented_time\dia199_utt0_time.wav,Sad
../dataset/esd/0012/Happy/0012_000775.wav,augmented_time\0012_000775_time.wav,Happy
../dataset/esd/0015/Neutral/0015_000293.wav,augmented_time\0015_000293_time.wav,Neutral
../dataset/tess/OAF_Pleasant_surprise/OAF_kill_ps.wav,augmented_time\OAF_kill_ps_time.wav,Surprise
../dataset/mlend/MLEndSND_Public/16277.wav,augmented_time\16277_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/36316.wav,augmented_time\36316_time.wav,Question
../dataset/meld/train/dia145_utt17.mp4,augmented_time\dia145_utt17_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/24897.wav,augmented_time\24897_time.wav,Happy
../dataset/crema-d/AudioWAV/1014_TSI_SAD_XX.wav,augmented_time\1014_TSI_SAD_XX_time.wav,Sad
../dataset/mlend/MLEndSND_Public/17586.wav,augmented_time\17586_time.wav,Question
../dataset/tess/OAF_neutral/OAF_gaze_neutral.wav,augmented_time\OAF_gaze_neutral_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/42897.wav,augmented_time\42897_time.wav,Question
../dataset/esd/0014/Angry/0014_000360.wav,augmented_time\0014_000360_time.wav,Anger
../dataset/crema-d/AudioWAV/1035_IOM_FEA_XX.wav,augmented_time\1035_IOM_FEA_XX_time.wav,Fear
../dataset/esd/0014/Angry/0014_000455.wav,augmented_time\0014_000455_time.wav,Anger
../dataset/mlend/MLEndSND_Public/19489.wav,augmented_time\19489_time.wav,Happy
../dataset/mlend/MLEndSND_Public/30280.wav,augmented_time\30280_time.wav,Question
../dataset/mlend/MLEndSND_Public/42404.wav,augmented_time\42404_time.wav,Bored
../dataset/ravdess/Actor_09/03-01-07-02-01-01-09.wav,augmented_time\03-01-07-02-01-01-09_time.wav,Disgust
../dataset/ravdess/Actor_13/03-01-07-01-01-01-13.wav,augmented_time\03-01-07-01-01-01-13_time.wav,Disgust
../dataset/esd/0014/Happy/0014_000928.wav,augmented_time\0014_000928_time.wav,Happy
../dataset/esd/0015/Happy/0015_000988.wav,augmented_time\0015_000988_time.wav,Happy
../dataset/mlend/MLEndSND_Public/22034.wav,augmented_time\22034_time.wav,Bored
../dataset/crema-d/AudioWAV/1034_IWL_FEA_XX.wav,augmented_time\1034_IWL_FEA_XX_time.wav,Fear
../dataset/mlend/MLEndSND_Public/13556.wav,augmented_time\13556_time.wav,Bored
../dataset/esd/0013/Happy/0013_000996.wav,augmented_time\0013_000996_time.wav,Happy
../dataset/mlend/MLEndSND_Public/03727.wav,augmented_time\03727_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/18875.wav,augmented_time\18875_time.wav,Bored
../dataset/esd/0012/Happy/0012_000742.wav,augmented_time\0012_000742_time.wav,Happy
../dataset/crema-d/AudioWAV/1052_IWL_DIS_XX.wav,augmented_time\1052_IWL_DIS_XX_time.wav,Disgust
../dataset/mlend/MLEndSND_Public/29897.wav,augmented_time\29897_time.wav,Neutral
../dataset/jl-corpus/Raw JL corpus (unchecked and unannotated)/JL(wav+txt)/male2_angry_9b_2.wav,augmented_time\male2_angry_9b_2_time.wav,Anger
../dataset/meld/train/dia617_utt7.mp4,augmented_time\dia617_utt7_time.wav,Anger
../dataset/mlend/MLEndSND_Public/33329.wav,augmented_time\33329_time.wav,Bored
../dataset/mlend/MLEndSND_Public/04460.wav,augmented_time\04460_time.wav,Bored
../dataset/meld/train/dia707_utt10.mp4,augmented_time\dia707_utt10_time.wav,Anger
../dataset/mlend/MLEndSND_Public/04059.wav,augmented_time\04059_time.wav,Question
../dataset/mlend/MLEndSND_Public/45292.wav,augmented_time\45292_time.wav,Happy
../dataset/meld/train/dia778_utt4.mp4,augmented_time\dia778_utt4_time.wav,Neutral
../dataset/crema-d/AudioWAV/1072_IEO_NEU_XX.wav,augmented_time\1072_IEO_NEU_XX_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/03393.wav,augmented_time\03393_time.wav,Happy
../dataset/meld/train/dia423_utt3.mp4,augmented_time\dia423_utt3_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/11178.wav,augmented_time\11178_time.wav,Happy
../dataset/meld/train/dia143_utt4.mp4,augmented_time\dia143_utt4_time.wav,Neutral
../dataset/esd/0011/Surprise/0011_001731.wav,augmented_time\0011_001731_time.wav,Surprise
../dataset/mlend/MLEndSND_Public/25469.wav,augmented_time\25469_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/23303.wav,augmented_time\23303_time.wav,Question
../dataset/mlend/MLEndSND_Public/24521.wav,augmented_time\24521_time.wav,Neutral
../dataset/meld/train/dia886_utt2.mp4,augmented_time\dia886_utt2_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/16639.wav,augmented_time\16639_time.wav,Bored
../dataset/esd/0011/Angry/0011_000404.wav,augmented_time\0011_000404_time.wav,Anger
../dataset/esd/0012/Neutral/0012_000166.wav,augmented_time\0012_000166_time.wav,Neutral
../dataset/meld/train/dia439_utt3.mp4,augmented_time\dia439_utt3_time.wav,Happy
../dataset/mlend/MLEndSND_Public/09492.wav,augmented_time\09492_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/07332.wav,augmented_time\07332_time.wav,Bored
../dataset/jl-corpus/Raw JL corpus (unchecked and unannotated)/JL(wav+txt)/male2_neutral_2a_1.wav,augmented_time\male2_neutral_2a_1_time.wav,Neutral
../dataset/esd/0018/Surprise/0018_001556.wav,augmented_time\0018_001556_time.wav,Surprise
../dataset/esd/0017/Sad/0017_001321.wav,augmented_time\0017_001321_time.wav,Sad
../dataset/esd/0014/Sad/0014_001239.wav,augmented_time\0014_001239_time.wav,Sad
../dataset/esd/0011/Surprise/0011_001730.wav,augmented_time\0011_001730_time.wav,Surprise
../dataset/mlend/MLEndSND_Public/35750.wav,augmented_time\35750_time.wav,Question
../dataset/mlend/MLEndSND_Public/08279.wav,augmented_time\08279_time.wav,Happy
../dataset/esd/0020/Neutral/0020_000060.wav,augmented_time\0020_000060_time.wav,Neutral
../dataset/esd/0011/Happy/0011_000818.wav,augmented_time\0011_000818_time.wav,Happy
../dataset/jl-corpus/Raw JL corpus (unchecked and unannotated)/JL(wav+txt)/male1_neutral_4a_2.wav,augmented_time\male1_neutral_4a_2_time.wav,Neutral
../dataset/esd/0011/Happy/0011_000883.wav,augmented_time\0011_000883_time.wav,Happy
../dataset/esd/0020/Neutral/0020_000011.wav,augmented_time\0020_000011_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/01167.wav,augmented_time\01167_time.wav,Happy
../dataset/ravdess/Actor_03/03-01-08-02-02-02-03.wav,augmented_time\03-01-08-02-02-02-03_time.wav,Surprise
../dataset/crema-d/AudioWAV/1055_MTI_HAP_XX.wav,augmented_time\1055_MTI_HAP_XX_time.wav,Happy
../dataset/mlend/MLEndSND_Public/39655.wav,augmented_time\39655_time.wav,Happy
../dataset/mlend/MLEndSND_Public/08460.wav,augmented_time\08460_time.wav,Bored
../dataset/mlend/MLEndSND_Public/18246.wav,augmented_time\18246_time.wav,Question
../dataset/mlend/MLEndSND_Public/17452.wav,augmented_time\17452_time.wav,Question
../dataset/tess/OAF_happy/OAF_mouse_happy.wav,augmented_time\OAF_mouse_happy_time.wav,Happy
../dataset/mlend/MLEndSND_Public/05096.wav,augmented_time\05096_time.wav,Question
../dataset/mlend/MLEndSND_Public/07780.wav,augmented_time\07780_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/19641.wav,augmented_time\19641_time.wav,Neutral
../dataset/esd/0016/Neutral/0016_000272.wav,augmented_time\0016_000272_time.wav,Neutral
../dataset/esd/0013/Sad/0013_001304.wav,augmented_time\0013_001304_time.wav,Sad
../dataset/mlend/MLEndSND_Public/27503.wav,augmented_time\27503_time.wav,Question
../dataset/esd/0020/Happy/0020_000765.wav,augmented_time\0020_000765_time.wav,Happy
../dataset/crema-d/AudioWAV/1076_ITH_HAP_XX.wav,augmented_time\1076_ITH_HAP_XX_time.wav,Happy
../dataset/mlend/MLEndSND_Public/29399.wav,augmented_time\29399_time.wav,Question
../dataset/mlend/MLEndSND_Public/14233.wav,augmented_time\14233_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/10133.wav,augmented_time\10133_time.wav,Happy
../dataset/esd/0016/Sad/0016_001253.wav,augmented_time\0016_001253_time.wav,Sad
../dataset/tess/OAF_angry/OAF_keep_angry.wav,augmented_time\OAF_keep_angry_time.wav,Anger
../dataset/mlend/MLEndSND_Public/12535.wav,augmented_time\12535_time.wav,Question
../dataset/mlend/MLEndSND_Public/25519.wav,augmented_time\25519_time.wav,Happy
../dataset/mlend/MLEndSND_Public/12305.wav,augmented_time\12305_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/13382.wav,augmented_time\13382_time.wav,Question
../dataset/meld/train/dia912_utt6.mp4,augmented_time\dia912_utt6_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/23112.wav,augmented_time\23112_time.wav,Question
../dataset/jl-corpus/Raw JL corpus (unchecked and unannotated)/JL(wav+txt)/female2_neutral_13b_2.wav,augmented_time\female2_neutral_13b_2_time.wav,Neutral
../dataset/crema-d/AudioWAV/1049_IEO_SAD_MD.wav,augmented_time\1049_IEO_SAD_MD_time.wav,Sad
../dataset/mlend/MLEndSND_Public/38425.wav,augmented_time\38425_time.wav,Bored
../dataset/esd/0013/Surprise/0013_001591.wav,augmented_time\0013_001591_time.wav,Surprise
../dataset/mlend/MLEndSND_Public/13992.wav,augmented_time\13992_time.wav,Question
../dataset/esd/0012/Sad/0012_001222.wav,augmented_time\0012_001222_time.wav,Sad
../dataset/mlend/MLEndSND_Public/32100.wav,augmented_time\32100_time.wav,Happy
../dataset/mlend/MLEndSND_Public/40737.wav,augmented_time\40737_time.wav,Happy
../dataset/esd/0019/Angry/0019_000474.wav,augmented_time\0019_000474_time.wav,Anger
../dataset/esd/0011/Happy/0011_000835.wav,augmented_time\0011_000835_time.wav,Happy
../dataset/mlend/MLEndSND_Public/14159.wav,augmented_time\14159_time.wav,Bored
../dataset/mlend/MLEndSND_Public/10818.wav,augmented_time\10818_time.wav,Neutral
../dataset/esd/0014/Surprise/0014_001597.wav,augmented_time\0014_001597_time.wav,Surprise
../dataset/esd/0016/Sad/0016_001399.wav,augmented_time\0016_001399_time.wav,Sad
../dataset/mlend/MLEndSND_Public/02440.wav,augmented_time\02440_time.wav,Question
../dataset/mlend/MLEndSND_Public/36505.wav,augmented_time\36505_time.wav,Question
../dataset/mlend/MLEndSND_Public/27349.wav,augmented_time\27349_time.wav,Question
../dataset/mlend/MLEndSND_Public/42808.wav,augmented_time\42808_time.wav,Question
../dataset/esd/0015/Surprise/0015_001590.wav,augmented_time\0015_001590_time.wav,Surprise
../dataset/esd/0017/Sad/0017_001287.wav,augmented_time\0017_001287_time.wav,Sad
../dataset/mlend/MLEndSND_Public/18555.wav,augmented_time\18555_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/17053.wav,augmented_time\17053_time.wav,Question
../dataset/tess/OAF_Pleasant_surprise/OAF_five_ps.wav,augmented_time\OAF_five_ps_time.wav,Surprise
../dataset/mlend/MLEndSND_Public/03965.wav,augmented_time\03965_time.wav,Question
../dataset/meld/train/dia358_utt17.mp4,augmented_time\dia358_utt17_time.wav,Neutral
../dataset/esd/0014/Neutral/0014_000135.wav,augmented_time\0014_000135_time.wav,Neutral
../dataset/meld/train/dia777_utt9.mp4,augmented_time\dia777_utt9_time.wav,Happy
../dataset/jl-corpus/Raw JL corpus (unchecked and unannotated)/JL(wav+txt)/male1_angry_1b_2.wav,augmented_time\male1_angry_1b_2_time.wav,Anger
../dataset/crema-d/AudioWAV/1048_IOM_NEU_XX.wav,augmented_time\1048_IOM_NEU_XX_time.wav,Neutral
../dataset/meld/train/dia2_utt11.mp4,augmented_time\dia2_utt11_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/01302.wav,augmented_time\01302_time.wav,Bored
../dataset/jl-corpus/Raw JL corpus (unchecked and unannotated)/JL(wav+txt)/female1_sad_15a_2.wav,augmented_time\female1_sad_15a_2_time.wav,Sad
../dataset/esd/0012/Neutral/0012_000185.wav,augmented_time\0012_000185_time.wav,Neutral
../dataset/esd/0019/Surprise/0019_001596.wav,augmented_time\0019_001596_time.wav,Surprise
../dataset/crema-d/AudioWAV/1056_TAI_DIS_XX.wav,augmented_time\1056_TAI_DIS_XX_time.wav,Disgust
../dataset/crema-d/AudioWAV/1075_ITH_DIS_XX.wav,augmented_time\1075_ITH_DIS_XX_time.wav,Disgust
../dataset/crema-d/AudioWAV/1047_DFA_ANG_XX.wav,augmented_time\1047_DFA_ANG_XX_time.wav,Anger
../dataset/esd/0019/Neutral/0019_000156.wav,augmented_time\0019_000156_time.wav,Neutral
../dataset/esd/0012/Neutral/0012_000045.wav,augmented_time\0012_000045_time.wav,Neutral
../dataset/crema-d/AudioWAV/1046_TSI_DIS_XX.wav,augmented_time\1046_TSI_DIS_XX_time.wav,Disgust
../dataset/mlend/MLEndSND_Public/06221.wav,augmented_time\06221_time.wav,Bored
../dataset/mlend/MLEndSND_Public/35253.wav,augmented_time\35253_time.wav,Happy
../dataset/meld/train/dia848_utt0.mp4,augmented_time\dia848_utt0_time.wav,Neutral
../dataset/esd/0013/Happy/0013_000915.wav,augmented_time\0013_000915_time.wav,Happy
../dataset/crema-d/AudioWAV/1002_MTI_NEU_XX.wav,augmented_time\1002_MTI_NEU_XX_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/08674.wav,augmented_time\08674_time.wav,Bored
../dataset/mlend/MLEndSND_Public/09370.wav,augmented_time\09370_time.wav,Happy
../dataset/mlend/MLEndSND_Public/01906.wav,augmented_time\01906_time.wav,Neutral
../dataset/esd/0020/Happy/0020_000945.wav,augmented_time\0020_000945_time.wav,Happy
../dataset/mlend/MLEndSND_Public/10981.wav,augmented_time\10981_time.wav,Bored
../dataset/esd/0011/Sad/0011_001258.wav,augmented_time\0011_001258_time.wav,Sad
../dataset/mlend/MLEndSND_Public/21354.wav,augmented_time\21354_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/01563.wav,augmented_time\01563_time.wav,Happy
../dataset/mlend/MLEndSND_Public/17349.wav,augmented_time\17349_time.wav,Happy
../dataset/esd/0020/Angry/0020_000564.wav,augmented_time\0020_000564_time.wav,Anger
../dataset/mlend/MLEndSND_Public/18024.wav,augmented_time\18024_time.wav,Question
../dataset/ravdess/Actor_01/03-01-05-01-01-02-01.wav,augmented_time\03-01-05-01-01-02-01_time.wav,Anger
../dataset/mlend/MLEndSND_Public/11752.wav,augmented_time\11752_time.wav,Happy
../dataset/mlend/MLEndSND_Public/42069.wav,augmented_time\42069_time.wav,Bored
../dataset/esd/0019/Surprise/0019_001568.wav,augmented_time\0019_001568_time.wav,Surprise
../dataset/mlend/MLEndSND_Public/38576.wav,augmented_time\38576_time.wav,Bored
../dataset/esd/0020/Angry/0020_000567.wav,augmented_time\0020_000567_time.wav,Anger
../dataset/mlend/MLEndSND_Public/24678.wav,augmented_time\24678_time.wav,Bored
../dataset/meld/train/dia463_utt1.mp4,augmented_time\dia463_utt1_time.wav,Anger
../dataset/mlend/MLEndSND_Public/05026.wav,augmented_time\05026_time.wav,Neutral
../dataset/crema-d/AudioWAV/1015_TSI_NEU_XX.wav,augmented_time\1015_TSI_NEU_XX_time.wav,Neutral
../dataset/meld/train/dia413_utt1.mp4,augmented_time\dia413_utt1_time.wav,Neutral
../dataset/meld/train/dia319_utt19.mp4,augmented_time\dia319_utt19_time.wav,Happy
../dataset/meld/train/dia828_utt6.mp4,augmented_time\dia828_utt6_time.wav,Anger
../dataset/meld/train/dia81_utt16.mp4,augmented_time\dia81_utt16_time.wav,Surprise
../dataset/crema-d/AudioWAV/1021_IEO_SAD_MD.wav,augmented_time\1021_IEO_SAD_MD_time.wav,Sad
../dataset/mlend/MLEndSND_Public/10379.wav,augmented_time\10379_time.wav,Question
