Filepath,Noisepath,Emotion
../dataset/jl-corpus/Raw JL corpus (unchecked and unannotated)/JL(wav+txt)/female2_neutral_10b_1.wav,augmented_noise\female2_neutral_10b_1_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/24542.wav,augmented_noise\24542_noise.wav,Question
../dataset/mlend/MLEndSND_Public/13787.wav,augmented_noise\13787_noise.wav,Neutral
../dataset/esd/0012/Angry/0012_000517.wav,augmented_noise\0012_000517_noise.wav,Anger
../dataset/mlend/MLEndSND_Public/35249.wav,augmented_noise\35249_noise.wav,Question
../dataset/mlend/MLEndSND_Public/20235.wav,augmented_noise\20235_noise.wav,Happy
../dataset/jl-corpus/Raw JL corpus (unchecked and unannotated)/JL(wav+txt)/female2_sad_3b_1.wav,augmented_noise\female2_sad_3b_1_noise.wav,Sad
../dataset/mlend/MLEndSND_Public/31236.wav,augmented_noise\31236_noise.wav,Bored
../dataset/meld/train/dia930_utt9.mp4,augmented_noise\dia930_utt9_noise.wav,Happy
../dataset/mlend/MLEndSND_Public/05283.wav,augmented_noise\05283_noise.wav,Question
../dataset/esd/0012/Happy/0012_000893.wav,augmented_noise\0012_000893_noise.wav,Happy
../dataset/mlend/MLEndSND_Public/34897.wav,augmented_noise\34897_noise.wav,Neutral
../dataset/ravdess/Actor_09/03-01-05-01-01-01-09.wav,augmented_noise\03-01-05-01-01-01-09_noise.wav,Anger
../dataset/meld/train/dia834_utt1.mp4,augmented_noise\dia834_utt1_noise.wav,Neutral
../dataset/meld/train/dia433_utt1.mp4,augmented_noise\dia433_utt1_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/01695.wav,augmented_noise\01695_noise.wav,Question
../dataset/esd/0020/Angry/0020_000378.wav,augmented_noise\0020_000378_noise.wav,Anger
../dataset/esd/0015/Angry/0015_000396.wav,augmented_noise\0015_000396_noise.wav,Anger
../dataset/esd/0011/Angry/0011_000410.wav,augmented_noise\0011_000410_noise.wav,Anger
../dataset/esd/0011/Angry/0011_000693.wav,augmented_noise\0011_000693_noise.wav,Anger
../dataset/mlend/MLEndSND_Public/43957.wav,augmented_noise\43957_noise.wav,Happy
../dataset/mlend/MLEndSND_Public/21888.wav,augmented_noise\21888_noise.wav,Question
../dataset/esd/0012/Angry/0012_000582.wav,augmented_noise\0012_000582_noise.wav,Anger
../dataset/meld/train/dia184_utt11.mp4,augmented_noise\dia184_utt11_noise.wav,Surprise
../dataset/esd/0017/Surprise/0017_001696.wav,augmented_noise\0017_001696_noise.wav,Surprise
../dataset/mlend/MLEndSND_Public/28059.wav,augmented_noise\28059_noise.wav,Happy
../dataset/mlend/MLEndSND_Public/00055.wav,augmented_noise\00055_noise.wav,Bored
../dataset/meld/train/dia285_utt0.mp4,augmented_noise\dia285_utt0_noise.wav,Neutral
../dataset/esd/0018/Angry/0018_000589.wav,augmented_noise\0018_000589_noise.wav,Anger
../dataset/mlend/MLEndSND_Public/25028.wav,augmented_noise\25028_noise.wav,Question
../dataset/esd/0012/Happy/0012_001019.wav,augmented_noise\0012_001019_noise.wav,Happy
../dataset/ravdess/Actor_11/03-01-07-02-02-01-11.wav,augmented_noise\03-01-07-02-02-01-11_noise.wav,Disgust
../dataset/esd/0011/Surprise/0011_001570.wav,augmented_noise\0011_001570_noise.wav,Surprise
../dataset/crema-d/AudioWAV/1085_IWL_SAD_XX.wav,augmented_noise\1085_IWL_SAD_XX_noise.wav,Sad
../dataset/mlend/MLEndSND_Public/43683.wav,augmented_noise\43683_noise.wav,Neutral
../dataset/esd/0011/Sad/0011_001296.wav,augmented_noise\0011_001296_noise.wav,Sad
../dataset/mlend/MLEndSND_Public/00703.wav,augmented_noise\00703_noise.wav,Happy
../dataset/esd/0017/Angry/0017_000504.wav,augmented_noise\0017_000504_noise.wav,Anger
../dataset/tess/YAF_neutral/YAF_lose_neutral.wav,augmented_noise\YAF_lose_neutral_noise.wav,Neutral
../dataset/jl-corpus/Raw JL corpus (unchecked and unannotated)/JL(wav+txt)/male1_happy_9b_2.wav,augmented_noise\male1_happy_9b_2_noise.wav,Happy
../dataset/jl-corpus/Raw JL corpus (unchecked and unannotated)/JL(wav+txt)/male1_happy_8b_1.wav,augmented_noise\male1_happy_8b_1_noise.wav,Happy
../dataset/crema-d/AudioWAV/1029_IEO_DIS_MD.wav,augmented_noise\1029_IEO_DIS_MD_noise.wav,Disgust
../dataset/esd/0015/Happy/0015_000773.wav,augmented_noise\0015_000773_noise.wav,Happy
../dataset/mlend/MLEndSND_Public/38289.wav,augmented_noise\38289_noise.wav,Question
../dataset/mlend/MLEndSND_Public/45145.wav,augmented_noise\45145_noise.wav,Neutral
../dataset/esd/0011/Happy/0011_001006.wav,augmented_noise\0011_001006_noise.wav,Happy
../dataset/crema-d/AudioWAV/1058_IOM_HAP_XX.wav,augmented_noise\1058_IOM_HAP_XX_noise.wav,Happy
../dataset/crema-d/AudioWAV/1028_ITS_HAP_XX.wav,augmented_noise\1028_ITS_HAP_XX_noise.wav,Happy
../dataset/mlend/MLEndSND_Public/08077.wav,augmented_noise\08077_noise.wav,Happy
../dataset/mlend/MLEndSND_Public/08488.wav,augmented_noise\08488_noise.wav,Bored
../dataset/crema-d/AudioWAV/1035_DFA_ANG_XX.wav,augmented_noise\1035_DFA_ANG_XX_noise.wav,Anger
../dataset/savee/KL_n05.wav,augmented_noise\KL_n05_noise.wav,Neutral
../dataset/esd/0019/Angry/0019_000408.wav,augmented_noise\0019_000408_noise.wav,Anger
../dataset/mlend/MLEndSND_Public/01840.wav,augmented_noise\01840_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/44247.wav,augmented_noise\44247_noise.wav,Happy
../dataset/mlend/MLEndSND_Public/04249.wav,augmented_noise\04249_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/39164.wav,augmented_noise\39164_noise.wav,Bored
../dataset/mlend/MLEndSND_Public/08213.wav,augmented_noise\08213_noise.wav,Neutral
../dataset/crema-d/AudioWAV/1075_TAI_ANG_XX.wav,augmented_noise\1075_TAI_ANG_XX_noise.wav,Anger
../dataset/esd/0019/Happy/0019_000804.wav,augmented_noise\0019_000804_noise.wav,Happy
../dataset/esd/0014/Neutral/0014_000338.wav,augmented_noise\0014_000338_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/32292.wav,augmented_noise\32292_noise.wav,Happy
../dataset/esd/0018/Sad/0018_001364.wav,augmented_noise\0018_001364_noise.wav,Sad
../dataset/mlend/MLEndSND_Public/37540.wav,augmented_noise\37540_noise.wav,Neutral
../dataset/esd/0019/Angry/0019_000468.wav,augmented_noise\0019_000468_noise.wav,Anger
../dataset/meld/train/dia260_utt4.mp4,augmented_noise\dia260_utt4_noise.wav,Sad
../dataset/mlend/MLEndSND_Public/29000.wav,augmented_noise\29000_noise.wav,Bored
../dataset/crema-d/AudioWAV/1067_ITS_NEU_XX.wav,augmented_noise\1067_ITS_NEU_XX_noise.wav,Neutral
../dataset/meld/train/dia835_utt6.mp4,augmented_noise\dia835_utt6_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/32913.wav,augmented_noise\32913_noise.wav,Neutral
../dataset/esd/0015/Happy/0015_000969.wav,augmented_noise\0015_000969_noise.wav,Happy
../dataset/esd/0011/Surprise/0011_001641.wav,augmented_noise\0011_001641_noise.wav,Surprise
../dataset/meld/train/dia539_utt0.mp4,augmented_noise\dia539_utt0_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/05106.wav,augmented_noise\05106_noise.wav,Neutral
../dataset/esd/0014/Happy/0014_000828.wav,augmented_noise\0014_000828_noise.wav,Happy
../dataset/tess/OAF_disgust/OAF_lore_disgust.wav,augmented_noise\OAF_lore_disgust_noise.wav,Disgust
../dataset/mlend/MLEndSND_Public/12476.wav,augmented_noise\12476_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/04486.wav,augmented_noise\04486_noise.wav,Question
../dataset/esd/0020/Neutral/0020_000314.wav,augmented_noise\0020_000314_noise.wav,Neutral
../dataset/crema-d/AudioWAV/1034_MTI_ANG_XX.wav,augmented_noise\1034_MTI_ANG_XX_noise.wav,Anger
../dataset/jl-corpus/Raw JL corpus (unchecked and unannotated)/JL(wav+txt)/female2_angry_4b_1.wav,augmented_noise\female2_angry_4b_1_noise.wav,Anger
../dataset/crema-d/AudioWAV/1072_ITS_NEU_XX.wav,augmented_noise\1072_ITS_NEU_XX_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/22027.wav,augmented_noise\22027_noise.wav,Happy
../dataset/tess/YAF_pleasant_surprised/YAF_pick_ps.wav,augmented_noise\YAF_pick_ps_noise.wav,Surprise
../dataset/mlend/MLEndSND_Public/01917.wav,augmented_noise\01917_noise.wav,Question
../dataset/meld/train/dia253_utt7.mp4,augmented_noise\dia253_utt7_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/38858.wav,augmented_noise\38858_noise.wav,Bored
../dataset/mlend/MLEndSND_Public/02217.wav,augmented_noise\02217_noise.wav,Bored
../dataset/mlend/MLEndSND_Public/19313.wav,augmented_noise\19313_noise.wav,Question
../dataset/mlend/MLEndSND_Public/38851.wav,augmented_noise\38851_noise.wav,Bored
../dataset/esd/0015/Neutral/0015_000239.wav,augmented_noise\0015_000239_noise.wav,Neutral
../dataset/esd/0019/Angry/0019_000504.wav,augmented_noise\0019_000504_noise.wav,Anger
../dataset/mlend/MLEndSND_Public/37020.wav,augmented_noise\37020_noise.wav,Bored
../dataset/mlend/MLEndSND_Public/41725.wav,augmented_noise\41725_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/10097.wav,augmented_noise\10097_noise.wav,Question
../dataset/meld/train/dia922_utt7.mp4,augmented_noise\dia922_utt7_noise.wav,Neutral
../dataset/esd/0015/Angry/0015_000474.wav,augmented_noise\0015_000474_noise.wav,Anger
../dataset/mlend/MLEndSND_Public/33346.wav,augmented_noise\33346_noise.wav,Question
../dataset/tess/YAF_disgust/YAF_ring_disgust.wav,augmented_noise\YAF_ring_disgust_noise.wav,Disgust
../dataset/meld/train/dia967_utt1.mp4,augmented_noise\dia967_utt1_noise.wav,Surprise
../dataset/meld/train/dia568_utt9.mp4,augmented_noise\dia568_utt9_noise.wav,Surprise
../dataset/mlend/MLEndSND_Public/01419.wav,augmented_noise\01419_noise.wav,Happy
../dataset/crema-d/AudioWAV/1001_TIE_FEA_XX.wav,augmented_noise\1001_TIE_FEA_XX_noise.wav,Fear
../dataset/mlend/MLEndSND_Public/24776.wav,augmented_noise\24776_noise.wav,Bored
../dataset/mlend/MLEndSND_Public/07516.wav,augmented_noise\07516_noise.wav,Happy
../dataset/crema-d/AudioWAV/1082_IWW_ANG_XX.wav,augmented_noise\1082_IWW_ANG_XX_noise.wav,Anger
../dataset/crema-d/AudioWAV/1076_IEO_DIS_LO.wav,augmented_noise\1076_IEO_DIS_LO_noise.wav,Disgust
../dataset/mlend/MLEndSND_Public/21979.wav,augmented_noise\21979_noise.wav,Bored
../dataset/mlend/MLEndSND_Public/28112.wav,augmented_noise\28112_noise.wav,Bored
../dataset/crema-d/AudioWAV/1036_IWL_FEA_XX.wav,augmented_noise\1036_IWL_FEA_XX_noise.wav,Fear
../dataset/esd/0018/Angry/0018_000374.wav,augmented_noise\0018_000374_noise.wav,Anger
../dataset/esd/0019/Happy/0019_000780.wav,augmented_noise\0019_000780_noise.wav,Happy
../dataset/meld/train/dia153_utt5.mp4,augmented_noise\dia153_utt5_noise.wav,Neutral
../dataset/esd/0019/Happy/0019_000784.wav,augmented_noise\0019_000784_noise.wav,Happy
../dataset/mlend/MLEndSND_Public/45247.wav,augmented_noise\45247_noise.wav,Happy
../dataset/tess/OAF_neutral/OAF_nice_neutral.wav,augmented_noise\OAF_nice_neutral_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/04942.wav,augmented_noise\04942_noise.wav,Bored
../dataset/esd/0020/Surprise/0020_001505.wav,augmented_noise\0020_001505_noise.wav,Surprise
../dataset/esd/0019/Neutral/0019_000229.wav,augmented_noise\0019_000229_noise.wav,Neutral
../dataset/meld/train/dia444_utt3.mp4,augmented_noise\dia444_utt3_noise.wav,Neutral
../dataset/meld/train/dia114_utt1.mp4,augmented_noise\dia114_utt1_noise.wav,Surprise
../dataset/mlend/MLEndSND_Public/44031.wav,augmented_noise\44031_noise.wav,Question
../dataset/esd/0019/Angry/0019_000532.wav,augmented_noise\0019_000532_noise.wav,Anger
../dataset/crema-d/AudioWAV/1046_IWW_HAP_XX.wav,augmented_noise\1046_IWW_HAP_XX_noise.wav,Happy
../dataset/meld/train/dia401_utt12.mp4,augmented_noise\dia401_utt12_noise.wav,Surprise
../dataset/mlend/MLEndSND_Public/22945.wav,augmented_noise\22945_noise.wav,Bored
../dataset/crema-d/AudioWAV/1042_DFA_DIS_XX.wav,augmented_noise\1042_DFA_DIS_XX_noise.wav,Disgust
../dataset/mlend/MLEndSND_Public/38809.wav,augmented_noise\38809_noise.wav,Happy
../dataset/crema-d/AudioWAV/1067_ITS_ANG_XX.wav,augmented_noise\1067_ITS_ANG_XX_noise.wav,Anger
../dataset/mlend/MLEndSND_Public/42410.wav,augmented_noise\42410_noise.wav,Question
../dataset/mlend/MLEndSND_Public/30085.wav,augmented_noise\30085_noise.wav,Happy
../dataset/esd/0019/Angry/0019_000443.wav,augmented_noise\0019_000443_noise.wav,Anger
../dataset/tess/OAF_Fear/OAF_doll_fear.wav,augmented_noise\OAF_doll_fear_noise.wav,Fear
../dataset/esd/0012/Neutral/0012_000029.wav,augmented_noise\0012_000029_noise.wav,Neutral
../dataset/ravdess/Actor_14/03-01-07-02-01-01-14.wav,augmented_noise\03-01-07-02-01-01-14_noise.wav,Disgust
../dataset/mlend/MLEndSND_Public/14328.wav,augmented_noise\14328_noise.wav,Bored
../dataset/mlend/MLEndSND_Public/20482.wav,augmented_noise\20482_noise.wav,Neutral
../dataset/esd/0017/Happy/0017_000828.wav,augmented_noise\0017_000828_noise.wav,Happy
../dataset/crema-d/AudioWAV/1080_ITS_SAD_XX.wav,augmented_noise\1080_ITS_SAD_XX_noise.wav,Sad
../dataset/crema-d/AudioWAV/1058_ITS_SAD_XX.wav,augmented_noise\1058_ITS_SAD_XX_noise.wav,Sad
../dataset/esd/0014/Happy/0014_000965.wav,augmented_noise\0014_000965_noise.wav,Happy
../dataset/esd/0016/Sad/0016_001370.wav,augmented_noise\0016_001370_noise.wav,Sad
../dataset/crema-d/AudioWAV/1016_IWW_ANG_XX.wav,augmented_noise\1016_IWW_ANG_XX_noise.wav,Anger
../dataset/mlend/MLEndSND_Public/21198.wav,augmented_noise\21198_noise.wav,Bored
../dataset/esd/0015/Angry/0015_000659.wav,augmented_noise\0015_000659_noise.wav,Anger
../dataset/mlend/MLEndSND_Public/25174.wav,augmented_noise\25174_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/26838.wav,augmented_noise\26838_noise.wav,Question
../dataset/mlend/MLEndSND_Public/27220.wav,augmented_noise\27220_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/21623.wav,augmented_noise\21623_noise.wav,Happy
../dataset/mlend/MLEndSND_Public/38098.wav,augmented_noise\38098_noise.wav,Neutral
../dataset/meld/train/dia191_utt2.mp4,augmented_noise\dia191_utt2_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/30954.wav,augmented_noise\30954_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/00999.wav,augmented_noise\00999_noise.wav,Question
../dataset/mlend/MLEndSND_Public/24650.wav,augmented_noise\24650_noise.wav,Question
../dataset/ravdess/Actor_11/03-01-06-01-01-02-11.wav,augmented_noise\03-01-06-01-01-02-11_noise.wav,Fear
../dataset/meld/train/dia365_utt11.mp4,augmented_noise\dia365_utt11_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/16373.wav,augmented_noise\16373_noise.wav,Question
../dataset/esd/0011/Angry/0011_000680.wav,augmented_noise\0011_000680_noise.wav,Anger
../dataset/mlend/MLEndSND_Public/18020.wav,augmented_noise\18020_noise.wav,Neutral
../dataset/meld/train/dia32_utt14.mp4,augmented_noise\dia32_utt14_noise.wav,Anger
../dataset/mlend/MLEndSND_Public/43399.wav,augmented_noise\43399_noise.wav,Neutral
../dataset/jl-corpus/Raw JL corpus (unchecked and unannotated)/JL(wav+txt)/male1_happy_8b_2.wav,augmented_noise\male1_happy_8b_2_noise.wav,Happy
../dataset/mlend/MLEndSND_Public/21808.wav,augmented_noise\21808_noise.wav,Bored
../dataset/mlend/MLEndSND_Public/05664.wav,augmented_noise\05664_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/37188.wav,augmented_noise\37188_noise.wav,Question
../dataset/esd/0011/Neutral/0011_000018.wav,augmented_noise\0011_000018_noise.wav,Neutral
../dataset/esd/0020/Happy/0020_001027.wav,augmented_noise\0020_001027_noise.wav,Happy
../dataset/meld/train/dia33_utt5.mp4,augmented_noise\dia33_utt5_noise.wav,Neutral
../dataset/meld/train/dia886_utt21.mp4,augmented_noise\dia886_utt21_noise.wav,Neutral
../dataset/esd/0012/Neutral/0012_000126.wav,augmented_noise\0012_000126_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/03418.wav,augmented_noise\03418_noise.wav,Question
../dataset/esd/0013/Sad/0013_001150.wav,augmented_noise\0013_001150_noise.wav,Sad
../dataset/esd/0015/Angry/0015_000590.wav,augmented_noise\0015_000590_noise.wav,Anger
../dataset/esd/0017/Sad/0017_001390.wav,augmented_noise\0017_001390_noise.wav,Sad
../dataset/tess/OAF_Pleasant_surprise/OAF_jug_ps.wav,augmented_noise\OAF_jug_ps_noise.wav,Surprise
../dataset/mlend/MLEndSND_Public/45715.wav,augmented_noise\45715_noise.wav,Question
../dataset/mlend/MLEndSND_Public/01132.wav,augmented_noise\01132_noise.wav,Happy
../dataset/mlend/MLEndSND_Public/37647.wav,augmented_noise\37647_noise.wav,Happy
../dataset/meld/train/dia342_utt13.mp4,augmented_noise\dia342_utt13_noise.wav,Anger
../dataset/meld/train/dia32_utt11.mp4,augmented_noise\dia32_utt11_noise.wav,Happy
../dataset/esd/0011/Angry/0011_000444.wav,augmented_noise\0011_000444_noise.wav,Anger
../dataset/crema-d/AudioWAV/1036_MTI_FEA_XX.wav,augmented_noise\1036_MTI_FEA_XX_noise.wav,Fear
../dataset/mlend/MLEndSND_Public/43271.wav,augmented_noise\43271_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/22163.wav,augmented_noise\22163_noise.wav,Question
../dataset/mlend/MLEndSND_Public/14384.wav,augmented_noise\14384_noise.wav,Bored
../dataset/jl-corpus/Raw JL corpus (unchecked and unannotated)/JL(wav+txt)/female2_neutral_14b_2.wav,augmented_noise\female2_neutral_14b_2_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/46600.wav,augmented_noise\46600_noise.wav,Happy
../dataset/mlend/MLEndSND_Public/34106.wav,augmented_noise\34106_noise.wav,Bored
../dataset/mlend/MLEndSND_Public/31243.wav,augmented_noise\31243_noise.wav,Bored
../dataset/esd/0011/Sad/0011_001307.wav,augmented_noise\0011_001307_noise.wav,Sad
../dataset/mlend/MLEndSND_Public/22533.wav,augmented_noise\22533_noise.wav,Happy
../dataset/crema-d/AudioWAV/1068_MTI_DIS_XX.wav,augmented_noise\1068_MTI_DIS_XX_noise.wav,Disgust
../dataset/esd/0016/Angry/0016_000435.wav,augmented_noise\0016_000435_noise.wav,Anger
../dataset/esd/0012/Neutral/0012_000188.wav,augmented_noise\0012_000188_noise.wav,Neutral
../dataset/tess/YAF_pleasant_surprised/YAF_lot_ps.wav,augmented_noise\YAF_lot_ps_noise.wav,Surprise
../dataset/jl-corpus/Raw JL corpus (unchecked and unannotated)/JL(wav+txt)/female2_angry_14a_1.wav,augmented_noise\female2_angry_14a_1_noise.wav,Anger
../dataset/mlend/MLEndSND_Public/07370.wav,augmented_noise\07370_noise.wav,Bored
../dataset/crema-d/AudioWAV/1077_IOM_DIS_XX.wav,augmented_noise\1077_IOM_DIS_XX_noise.wav,Disgust
../dataset/crema-d/AudioWAV/1011_IEO_ANG_LO.wav,augmented_noise\1011_IEO_ANG_LO_noise.wav,Anger
../dataset/meld/train/dia448_utt3.mp4,augmented_noise\dia448_utt3_noise.wav,Anger
../dataset/mlend/MLEndSND_Public/33503.wav,augmented_noise\33503_noise.wav,Question
../dataset/esd/0013/Sad/0013_001232.wav,augmented_noise\0013_001232_noise.wav,Sad
../dataset/crema-d/AudioWAV/1090_IOM_DIS_XX.wav,augmented_noise\1090_IOM_DIS_XX_noise.wav,Disgust
../dataset/mlend/MLEndSND_Public/18069.wav,augmented_noise\18069_noise.wav,Happy
../dataset/mlend/MLEndSND_Public/39725.wav,augmented_noise\39725_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/31296.wav,augmented_noise\31296_noise.wav,Bored
../dataset/esd/0017/Neutral/0017_000036.wav,augmented_noise\0017_000036_noise.wav,Neutral
../dataset/esd/0020/Angry/0020_000558.wav,augmented_noise\0020_000558_noise.wav,Anger
../dataset/mlend/MLEndSND_Public/18662.wav,augmented_noise\18662_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/07439.wav,augmented_noise\07439_noise.wav,Bored
../dataset/crema-d/AudioWAV/1053_IWL_NEU_XX.wav,augmented_noise\1053_IWL_NEU_XX_noise.wav,Neutral
../dataset/esd/0015/Angry/0015_000631.wav,augmented_noise\0015_000631_noise.wav,Anger
../dataset/mlend/MLEndSND_Public/29364.wav,augmented_noise\29364_noise.wav,Happy
../dataset/mlend/MLEndSND_Public/40502.wav,augmented_noise\40502_noise.wav,Question
../dataset/crema-d/AudioWAV/1079_IWW_ANG_XX.wav,augmented_noise\1079_IWW_ANG_XX_noise.wav,Anger
../dataset/meld/train/dia190_utt5.mp4,augmented_noise\dia190_utt5_noise.wav,Neutral
../dataset/crema-d/AudioWAV/1016_IWL_NEU_XX.wav,augmented_noise\1016_IWL_NEU_XX_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/06140.wav,augmented_noise\06140_noise.wav,Happy
../dataset/esd/0013/Angry/0013_000548.wav,augmented_noise\0013_000548_noise.wav,Anger
../dataset/mlend/MLEndSND_Public/12372.wav,augmented_noise\12372_noise.wav,Question
../dataset/crema-d/AudioWAV/1002_IWL_HAP_XX.wav,augmented_noise\1002_IWL_HAP_XX_noise.wav,Happy
../dataset/meld/train/dia187_utt8.mp4,augmented_noise\dia187_utt8_noise.wav,Neutral
../dataset/esd/0015/Surprise/0015_001622.wav,augmented_noise\0015_001622_noise.wav,Surprise
../dataset/jl-corpus/Raw JL corpus (unchecked and unannotated)/JL(wav+txt)/female1_sad_8a_2.wav,augmented_noise\female1_sad_8a_2_noise.wav,Sad
../dataset/esd/0015/Angry/0015_000658.wav,augmented_noise\0015_000658_noise.wav,Anger
../dataset/mlend/MLEndSND_Public/22048.wav,augmented_noise\22048_noise.wav,Happy
../dataset/mlend/MLEndSND_Public/42606.wav,augmented_noise\42606_noise.wav,Neutral
../dataset/ravdess/Actor_03/03-01-08-01-01-02-03.wav,augmented_noise\03-01-08-01-01-02-03_noise.wav,Surprise
../dataset/mlend/MLEndSND_Public/26748.wav,augmented_noise\26748_noise.wav,Bored
../dataset/esd/0017/Surprise/0017_001457.wav,augmented_noise\0017_001457_noise.wav,Surprise
../dataset/crema-d/AudioWAV/1089_MTI_FEA_XX.wav,augmented_noise\1089_MTI_FEA_XX_noise.wav,Fear
../dataset/mlend/MLEndSND_Public/26060.wav,augmented_noise\26060_noise.wav,Neutral
